Table 1
NEGERI,PPD,JENIS/LABEL,KODSEKOLAH,NAMASEKOLAH,ALAMATSURAT,POSKODSURAT,BANDARSURAT,NOTELEFON,NOFAX,EMAIL,LOKASI,BANTUAN,PRASEKOLAH,PKHAS
KEDAH,PPD PENDANG,Kebangsaan,KBAA006,SEKOLAH KEBANGSAAN POKOK ASAM,JALAN SUNGAI TIANG,06750,PENDANG,047846209,047846209,KBAA006@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA035,SEKOLAH KEBANGSAAN PAYA RAWA,KAMPUNG PAYA RAWA,06700,PENDANG,047413284,TIADA,KBAA035@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA046,SEKOLAH KEBANGSAAN PENGHULU JUSOH,MUKIM TOBIAR,06700,PENDANG,047847740,047847740,KBAA046@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA048,SEKOLAH KEBANGSAAN ALOR BESAR,KOTA SARANG SEMUT,06800,ALOR SETAR,047415502,TIADA,KBAA048@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA050,SEKOLAH KEBANGSAAN BKT CHORAS,"KM 11 KAMPUNG BUKIT CHORAS, JALAN PENDANG",06800,KOTA SARANG SEMUT,047693933,047693933,KBAA050@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA051,SEKOLAH KEBANGSAAN BKT RAYA DALAM,"JALAN SEKOLAH, KG. BUKIT RAYA DALAM",06700,PENDANG,047598970,047598970,KBAA051@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA052,SEKOLAH KEBANGSAAN HAJI ABDUL RAHMAN,TOKAI,06660,ALOR STAR,047645639,047645639,KBAA052@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA053,SEKOLAH KEBANGSAAN CHAROK KUDONG,KM 10 JALAN CHAROK KUDONG,06700,PENDANG,047411869,047411869,KBAA053@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA054,SEKOLAH KEBANGSAAN GUAR KEPAYANG,"KM 24, MUKIM GUAR KEPAYANG",06700,PENDANG,047595299,047595299,KBAA054@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA056,SEKOLAH KEBANGSAAN KG RAMBAI,SIMPANG EMPAT,06650,ALOR SETAR,047418571,TIADA,KBAA056@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA057,SEKOLAH KEBANGSAAN KG CHEGAR,JALAN SUNGAI TIANG,06700,PENDANG,047411834,TIADA,KBAA057@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA059,SEKOLAH KEBANGSAAN PENDANG,PEKAN PENDANG,06700,PENDANG,047596228,047596228,KBAA059@moe.edu.my,Bandar,Kerajaan,ADA,ADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA060,SEKOLAH KEBANGSAAN KAMPONG BARU,KAMPONG BARU,06750,PENDANG,047541898,047541898,KBAA060@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA062,SEKOLAH KEBANGSAAN SUNGAI TIANG,SUNGAI TIANG,06750,PENDANG,047541933,047541933,KBAA062@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA063,SEKOLAH KEBANGSAAN TANAH MERAH,TANAH MERAH,06700,PENDANG,047594506,047592027,KBAA063@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA067,SEKOLAH KEBANGSAAN AYER PUTEH,KG.TEMPOYAK,06700,PENDANG,047590337,047590337,KBAA067@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA068,SEKOLAH KEBANGSAAN HJ MOHAMAD ARIFF,"JALAN JENUN, MUKIM AYER PUTIH",06700,PENDANG,047594629,047594629,KBAA068@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA069,SEKOLAH KEBANGSAAN BUKIT JENUN,PEKAN BUKIT JENUN,06720,PENDANG,047599448,047599448,KBAA069@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA070,SEKOLAH KEBANGSAAN BUKIT JAMBUL,KILOMETER 6 JALAN JENUN OFF JALAN BUKIT JAMBUL,06720,PENDANG,047594373,047594373,KBAA070@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA071,SEKOLAH KEBANGSAAN BUKIT GENTING,BUKIT JENUN,06720,PENDANG,047592801,047592801,KBAA071@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA075,SEKOLAH KEBANGSAAN KUALA RIMAU,"KG.KUALA RIMAU, MUKIM AYER PUTEH",06720,PENDANG,047414285,TIADA,KBAA075@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA076,SEKOLAH KEBANGSAAN POKOK TAI,"KG. POKOK TAI, JALAN JENUN",06720,PENDANG,044681646,044681646,KBAA076@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA077,SEKOLAH KEBANGSAAN HAJI MAT DAHAN,JALAN TEPI MRSM PENDANG KAMPONG PAYA KERCHUT,06700,PENDANG,047411763,TIADA,KBAA077@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA078,SEKOLAH KEBANGSAAN SYED IBRAHIM,BATU 21 JALAN SUNGAI TIANG,06700,PENDANG,047597119,047597119,KBAA078@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA083,SEKOLAH KEBANGSAAN BENDANG RAJA,"BENDANG RAJA, KUBUR PANJANG,PENDANG",06760,ALOR SETAR,047849102,047846712,KBAA083@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA158,SEKOLAH KEBANGSAAN KAMPUNG PULAI TOKAI,"KAMPONG PULAI, TOKAI",06660,ALOR SETAR,047646045,047646045,KBAA158@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA159,SEKOLAH KEBANGSAAN PAYA MENGKUANG,PADANG LEMBU,08330,GURUN,044471191,,KBAA159@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA160,SEKOLAH KEBANGSAAN HUJUNG KETON,"SUNGAI TIANG, MUKIM PADANG KERBAU",06750,PENDANG,047412396,TIADA,KBAA160@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA161,SEKOLAH KEBANGSAAN PAYA MAK INSUN,RTP BUKIT MAK INSUN,06720,PENDANG,047412857,TIADA,KBAA161@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KEDAH,PPD PENDANG,Kebangsaan,KBAA162,SEKOLAH KEBANGSAAN PENDANG 2,"SEKSYEN 2, BANDAR PENDANG",06700,PENDANG,047590339,047590542,KBAA162@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB001,SEKOLAH KEBANGSAAN WAN ABDUL SAMAD,POKOK SENA,06400,POKOK SENA,047821311,047824211,KBAB001@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB002,SEKOLAH KEBANGSAAN KAMPONG BUKIT,"KM.31, JALAN NAKA",06350,ALOR STAR,047851055,047851055,KBAB002@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB003,SEKOLAH KEBANGSAAN KUALA LANJUT,KUBOR PANJANG,06760,ALOR SETAR,047846136,047847904,KBAB003@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB004,SEKOLAH KEBANGSAAN BUKIT TAMPOI,JALAN KUALA NERANG,06300,KUALA NERANG,047170024,047170025,KBAB004@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB005,SEKOLAH KEBANGSAAN JABI,POKOK SENA,06400,POKOK SENA,047821340,047821340,KBAB005@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB006,SEKOLAH KEBANGSAAN NAWA,POKOK SENA,06400,POKOK SENA,047823379,047824516,KBAB006@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB007,SEKOLAH KEBANGSAAN TELAGA MAS,POKOK SENA,06400,POKOK SENA,047170179,TIADA,KBAB007@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB008,SEKOLAH KEBANGSAAN TELUK JAMAT,"POKOK SENA,KOTA SETAR",06400,ALOR SETAR,047879061,047879061,KBAB008@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB009,SEKOLAH KEBANGSAAN TUALANG,,06400,POKOK SENA,047876902,047876902,KBAB009@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB010,SEKOLAH KEBANGSAAN BUKIT PAYONG,JLN.KUBUR PANJANG,06400,ALOR STAR,047824324,047824324,KBAB010@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB011,SEKOLAH KEBANGSAAN BUKIT HIJAU,MUKIM DERANG,06400,POKOK SENA,047823462,047823462,KBAB011@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB012,SEKOLAH KEBANGSAAN KG PAYA,KUBOR PANJANG,06760,ALOR STAR,047419212,TIADA,KBAB012@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB013,SEKOLAH KEBANGSAAN KUBANG LERET,KUBOR PANJANG,06760,ALOR SETAR,047849499,047849499,KBAB013@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB014,SEKOLAH KEBANGSAAN POKOK SENA,JALAN KUALA NERANG,06400,POKOK SENA,047823015,047823015,KBAB014@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBAB015,SEKOLAH KEBANGSAAN BUKIT PAK KIAU,MUKIM GAJAH MATI,06400,POKOK SENA,047801181,047801182,KBAB015@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KEDAH,PPD BALING/SIK,Kebangsaan,KBB0033,SEKOLAH KEBANGSAAN BATU PEKAKA,JALAN MERBAU PULAS,09300,KUALA KETIL,044430535,044430553,KBB0033@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KEDAH,PPD BALING/SIK,Kebangsaan,KBB0034,SEKOLAH KEBANGSAAN TUNKU PUTERA,JALAN PEGAWAI,09100,BALING,044701240,044701240,KBB0034@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KULIM/BANDAR BAHARU,Kebangsaan,KBB1015,SEKOLAH KEBANGSAAN PERMATANG PASIR,KAMPUNG PERMATANG PASIR,34950,BANDAR BAHARU,057171718,057171718,KBB1015@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KEDAH,PPD KULIM/BANDAR BAHARU,Kebangsaan,KBB1016,SEKOLAH KEBANGSAAN JALAN SELAMA,JALAN  SELAMA,09800,SERDANG,044078230,044078230,KBB1016@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBB2079,SEKOLAH KEBANGSAAN SRI GUNONG,GUNONG KERIANG,05150,ALOR STAR,047343844,047323845,KBB2079@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBB2080,SEKOLAH KEBANGSAAN BOHOR,JALAN HUTAN KAMPONG,05350,ALOR SETAR,047146448,047146448,KBB2080@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBB2081,SEKOLAH KEBANGSAAN ISKANDAR,JALAN LANGGAR,05460,ALOR SETAR,047332076,047349519,KBB2081@moe.edu.my,Bandar,Kerajaan,ADA,ADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBB2082,SEKOLAH KEBANGSAAN HJ MOHD SHARIFF,"KOMPLEKS PENDIDIKAN, JALAN STADIUM",05604,ALOR STAR,047307606,047307606,KBB2082@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBB2083,SEKOLAH KEBANGSAAN TUNKU ABDUL HALIM,"KOMPLEKS PENDIDIKAN, JALAN STADIUM",05100,ALOR STAR,047317750,047317750,KBB2083@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBB2084,SEKOLAH KEBANGSAAN ALOR SETAR,JALAN LANGGAR,05460,ALOR SETAR,047323121,047323121,KBB2084@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBB2085,SEKOLAH KEBANGSAAN SULTANAH ASMA,"KM4 , JALAN LANGGAR",05460,ALOR STAR,047333234,047330022,KBB2085@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KOTA SETAR,Kebangsaan,KBB2086,SEKOLAH KEBANGSAAN CONVENT,JALAN DATUK KUMBAR,05300,ALOR STAR,047313970,047302071,KBB2086@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KUALA MUDA/YAN,Kebangsaan,KBB3038,SEKOLAH KEBANGSAAN SERI AMAN,BEDONG,08100,BEDONG,044581143,044581334,KBB3038@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KUALA MUDA/YAN,Kebangsaan,KBB3039,SEKOLAH KEBANGSAAN FATHER BARRE'S CONVENT,JALAN KOLAM AIR,08000,SUNGAI PETANI,6044218873,044218873,KBB3039@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KUALA MUDA/YAN,Kebangsaan,KBB3040,SEKOLAH KEBANGSAAN IBRAHIM,JALAN KOLAM AIR,08000,SUNGAI PETANI,044212330,044212330,KBB3040@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KUALA MUDA/YAN,Kebangsaan,KBB3041,SEKOLAH KEBANGSAAN ST THERESA,JALAN KOLAM AIR,08000,SUNGAI PETANI,044219578,044219578,KBB3041@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KUBANG PASU,Kebangsaan,KBB4033,SEKOLAH KEBANGSAAN SULTAN AHMAD TAJUDDIN,JALAN CHANGLUN,06000,JITRA,049171277,049171862,KBB4033@moe.edu.my,Bandar,Kerajaan,ADA,ADA
KEDAH,PPD KULIM/BANDAR BAHARU,Kebangsaan,KBB5021,SEKOLAH KEBANGSAAN ST ANNE'S CONVENT,JALAN BUKIT AWI,09000,KULIM,044906119,044906119,KBB5021@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KULIM/BANDAR BAHARU,Kebangsaan,KBB5023,SEKOLAH KEBANGSAAN TUNKU ABDUL MALIK,KILANG LAMA,09000,KULIM,044907591,044916066,KBB5023@moe.edu.my,Bandar,Kerajaan,ADA,ADA
KEDAH,PPD PADANG TERAP,Kebangsaan,KBB7016,SEKOLAH KEBANGSAAN TUNKU ABDUL RAHMAN PUTRA,JALAN KUALA NERANG,06300,KUALA NERANG,047866775,047866775,KBB7016@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD BALING/SIK,Jenis Kebangsaan (C),KBC0040,SEKOLAH JENIS KEBANGSAAN (CINA) CHIN HWA,PEKAN KUALA PEGANG,09110,BALING,044765377,044765377,KBC0040@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD BALING/SIK,Jenis Kebangsaan (C),KBC0041,SEKOLAH JENIS KEBANGSAAN (CINA) KONG MIN,TAWAR,09310,KUALA KETIL,044765494,044765494,KBC0041@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD BALING/SIK,Jenis Kebangsaan (C),KBC0042,SEKOLAH JENIS KEBANGSAAN (CINA) KAMPUNG LALANG,KAMPONG LALANG,09100,BALING,044731682,044731682,KBC0042@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD BALING/SIK,Jenis Kebangsaan (C),KBC0043,SEKOLAH JENIS KEBANGSAAN (CINA) KUALA KETIL,JALAN BALING,09300,KUALA KETIL,044163351,044163351,KBC0043@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD BALING/SIK,Jenis Kebangsaan (C),KBC0044,SEKOLAH JENIS KEBANGSAAN (CINA) PENG MIN,KAMPUNG BARU KEJAI,09300,KUALA KETIL,TIADA,TIADA,KBC0044@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD BALING/SIK,Jenis Kebangsaan (C),KBC0045,SEKOLAH JENIS KEBANGSAAN (CINA) SENG YOK,JALAN RAYA,09200,KUPANG,044765217,044765217,KBC0045@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD BALING/SIK,Jenis Kebangsaan (C),KBC0046,SEKOLAH JENIS KEBANGSAAN (CINA) YEOK CHEE,"109, JALAN MAHMUD",09100,BALING,044701277,044701277,KBC0046@moe.edu.my,Bandar,Bantuan Kerajaan,ADA,TIADA
KEDAH,PPD BALING/SIK,Jenis Kebangsaan (C),KBC0047,SEKOLAH JENIS KEBANGSAAN (CINA) POI CHEE,"LADANG PELAM, MALAU",09009,KULIM,0177857321,TIADA,KBC0047@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KULIM/BANDAR BAHARU,Jenis Kebangsaan (C),KBC1019,SEKOLAH JENIS KEBANGSAAN (CINA) CHEONG CHEN,BAGAN SAMAK,34950,BANDAR BAHARU,057168634,057168634,KBC1019@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
KEDAH,PPD KULIM/BANDAR BAHARU,Jenis Kebangsaan (C),KBC1020,SEKOLAH JENIS KEBANGSAAN (CINA) KWANG HWA SKI,SUNGAI KECIL ILIR,14300,NIBONG TEBAL,045941590,045941590,KBC1020@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
KEDAH,PPD KULIM/BANDAR BAHARU,Jenis Kebangsaan (C),KBC1021,SEKOLAH JENIS KEBANGSAAN (CINA) KWANG HWA,BANDAR BAHARU,34950,BANDAR BAHARU,057168160,057168160,KBC1021@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KULIM/BANDAR BAHARU,Jenis Kebangsaan (C),KBC1022,SEKOLAH JENIS KEBANGSAAN (CINA) POAY CHAI,LUBOK BUNTAR,09800,SERDANG,044076355,044076355,KBC1022@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KULIM/BANDAR BAHARU,Jenis Kebangsaan (C),KBC1023,SEKOLAH JENIS KEBANGSAAN (CINA) SERDANG,JALAN PECAH BATU,09800,SERDANG,044078486,044078486,KBC1023@moe.edu.my,Bandar,Bantuan Kerajaan,ADA,TIADA
KEDAH,PPD KULIM/BANDAR BAHARU,Jenis Kebangsaan (C),KBC1024,SEKOLAH JENIS KEBANGSAAN (CINA) YEOK KHEONG,SELAMA,09810,SERDANG,058395259,058395259,KBC1024@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2109,SEKOLAH JENIS KEBANGSAAN (CINA) BOON HWA,ALOR JANGGUS,06250,ALOR SETAR,047343493,047343493,KBC2109@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2112,SEKOLAH JENIS KEBANGSAAN (CINA) CHENG YU,"KUAR JAWA, ALOR JANGGUS",06250,ALOR STAR,047947570,047947570,KBC2112@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2113,SEKOLAH JENIS KEBANGSAAN (CINA) EIK CHOON,"KM10, SIMPANG EMPAT",06650,ALOR STAR,047642905,047642905,KBC2113@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2115,SEKOLAH JENIS KEBANGSAAN (CINA) KEAT HWA (K),JALAN KEAT HWA OFF JALAN PEREMBA,05150,ALOR STAR,047719758,047719742,KBC2115@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2116,SEKOLAH JENIS KEBANGSAAN (CINA) KEAT HWA (H),JALAN KAMPONG PERAK,05100,ALOR STAR,047330012,047314064,KBC2116@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2117,SEKOLAH JENIS KEBANGSAAN (CINA) KEAT HWA (S),"KG BARU, JALAN ISTANA LAMA",05000,ALOR STAR,047323025,047323025,KBC2117@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2118,SEKOLAH JENIS KEBANGSAAN (CINA) KEE CHEE,JALAN LANGGAR,05460,ALOR STAR,047333602,047333553,KBC2118@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2119,SEKOLAH JENIS KEBANGSAAN (CINA) LONG SEONG,KUBANG ROTAN,06250,ALOR STAR,047410595,047412407,KBC2119@moe.edu.my,Luar Bandar,Kerajaan,TIADA,TIADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2121,SEKOLAH JENIS KEBANGSAAN (CINA) LONG CHUAN,MERGONG,05150,ALOR SETAR,047310140,047310140,KBC2121@moe.edu.my,Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2122,SEKOLAH JENIS KEBANGSAAN (CINA) MIN SIN,KOTA SARANG SEMUT,06800,ALOR SETAR,047694377,047694377,KBC2122@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2123,SEKOLAH JENIS KEBANGSAAN (CINA) NAN KWANG,TAJAR,06500,ALOR SETAR,047342377,047342377,KBC2123@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2124,SEKOLAH JENIS KEBANGSAAN (CINA) PUMPONG,JALAN SUKA MENANTI,05150,ALOR STAR,047311924,047311924,KBC2124@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,ADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2125,SEKOLAH JENIS KEBANGSAAN (CINA) PENG MIN,SIMPANG KUALA,05400,ALOR STAR,047772526,047722814,KBC2125@moe.edu.my,Bandar,Kerajaan,ADA,ADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2126,SEKOLAH JENIS KEBANGSAAN (CINA) PEI HWA,"KM5, JALAN KUALA KEDAH",05400,ALOR SETAR,047715528,047713706,KBC2126@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2127,SEKOLAH JENIS KEBANGSAAN (CINA) PEI SHIH,KUALA KEDAH,06600,ALOR STAR,047621232,047626897,KBC2127@moe.edu.my,Bandar,Kerajaan,TIADA,TIADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2128,SEKOLAH JENIS KEBANGSAAN (CINA) SOON JIAN,ANAK BUKIT,06550,ALOR STAR,047349968,047349968,KBC2128@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2129,SEKOLAH JENIS KEBANGSAAN (CINA) SOON CHENG,BUKIT PINANG,06200,ALOR STAR,047145225,047145225,KBC2129@moe.edu.my,Luar Bandar,Kerajaan,ADA,ADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2130,SEKOLAH JENIS KEBANGSAAN (CINA) SIN MIN,LEBUHRAYA SULTAN ABDUL HALIM,05400,ALOR STAR,047722026,047722026,KBC2130@moe.edu.my,Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2132,SEKOLAH JENIS KEBANGSAAN (CINA) TAI CHONG,PEKAN LANGGAR,06500,ALOR STAR,047879001,047879001,KBC2132@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2133,SEKOLAH JENIS KEBANGSAAN (CINA) YIH MIN,SIMPANG EMPAT,06650,ALOR SETAR,047641341,047641341,KBC2133@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
KEDAH,PPD KOTA SETAR,Jenis Kebangsaan (C),KBC2135,SEKOLAH JENIS KEBANGSAAN (CINA) YIH CHOON,GUNUNG KERIANG,06570,ALOR STAR,047344676,047344676,KBC2135@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KUALA MUDA/YAN,Jenis Kebangsaan (C),KBC3058,SEKOLAH JENIS KEBANGSAAN (CINA) CHING CHONG,SEMELING,08100,BEDONG,044581294,044581294,KBC3058@moe.edu.my,Luar Bandar,Bantuan Kerajaan,TIADA,TIADA
KEDAH,PPD KUALA MUDA/YAN,Jenis Kebangsaan (C),KBC3059,SEKOLAH JENIS KEBANGSAAN (CINA) CHOONG CHENG,TANJUNG DAWAI,08110,BEDONG,044574271,044574271,KBC3059@moe.edu.my,Luar Bandar,Kerajaan,ADA,TIADA
